"특성별(1)",특성별(2),2022,2022,2022,2022
"특성별(1)",특성별(2),전혀 문제가 되지 않는다,문제가 되지 않는다,문제가 된다,매우 문제가 된다
"전체",소계,2.8,1.2,22.0,74.0
"성별",남학생,3.5,1.7,26.3,68.5
"성별",여학생,1.9,0.7,17.4,80.0
"학령별",초등학교,4.1,1.5,19.8,74.6
"학령별",중학교,2.2,1.4,24.5,71.9
"학령별",고등학교,1.9,0.7,21.6,75.7
"학교특성별",남학교,3.2,2.1,29.1,65.5
"학교특성별",여학교,1.2,0.5,15.3,83.0
"학교특성별",남녀공학,2.0,0.9,23.1,74.1
"거주지역별",대도시,2.8,0.9,20.7,75.5
"거주지역별",중소도시,2.9,1.5,22.3,73.3
"거주지역별",읍면지역,1.9,1.0,25.1,72.0
"권역별",수도권,2.4,1.2,20.8,75.7
"권역별",충청권,3.4,1.8,23.7,71.0
"권역별",호남권,3.3,1.0,24.9,70.8
"권역별",동북권,2.4,1.0,23.3,73.3
"권역별",동남권,3.5,1.0,21.5,74.0
"인터넷 이용 시간별",1시간 미만,7.8,2.6,14.6,75.1
"인터넷 이용 시간별",1~2시간 미만,3.6,0.9,20.4,75.1
"인터넷 이용 시간별",2~3시간 미만,2.4,0.8,23.3,73.5
"인터넷 이용 시간별",3~5시간 미만,1.6,1.1,23.0,74.3
"인터넷 이용 시간별",5시간 이상,2.4,1.6,22.7,73.3
"가정형편별",상위,5.3,1.6,17.5,75.6
"가정형편별",중위,2.2,1.1,22.5,74.2
"가정형편별",하위,10.2,3.2,24.1,62.5
"학업성적별",상위권,3.5,1.4,19.6,75.5
"학업성적별",중위권,2.5,0.9,22.4,74.2
"학업성적별",하위권,3.6,3.4,23.9,69.1
"사이버폭력 예방교육별",경험 있음,2.5,1.0,21.1,75.3
"사이버폭력 예방교육별",경험 없음,5.0,2.5,28.6,63.9
