"특성별(1)",특성별(2),2022,2022,2022,2022
"특성별(1)",특성별(2),전혀 그렇지 않다,그렇지 않다,그렇다,매우 그렇다
"전체",소계,66.2,14.1,14.9,4.7
"성별",남학생,72.2,13.0,11.4,3.4
"성별",여학생,57.9,15.7,19.9,6.6
"학령별",초등학교,61.8,15.3,17.2,5.8
"학령별",중학교,66.8,14.2,15.1,3.9
"학령별",고등학교,71.1,12.6,11.8,4.6
"학교특성별",남학교,78.7,13.0,6.0,2.3
"학교특성별",여학교,62.2,11.1,17.9,8.8
"학교특성별",남녀공학,66.8,14.0,15.2,4.0
"거주지역별",대도시,67.8,13.1,14.3,4.9
"거주지역별",중소도시,64.9,15.3,15.1,4.6
"거주지역별",읍면지역,66.6,12.2,16.4,4.8
"권역별",수도권,67.9,12.8,14.8,4.5
"권역별",충청권,58.8,18.7,17.5,5.0
"권역별",호남권,64.9,15.7,15.4,3.9
"권역별",동북권,66.9,14.6,14.1,4.3
"권역별",동남권,66.4,13.7,13.9,6.0
"인터넷 이용 시간별",1시간 미만,67.6,13.4,11.3,7.7
"인터넷 이용 시간별",1~2시간 미만,70.5,13.9,11.3,4.3
"인터넷 이용 시간별",2~3시간 미만,67.9,14.9,12.6,4.6
"인터넷 이용 시간별",3~5시간 미만,66.2,14.8,16.0,3.0
"인터넷 이용 시간별",5시간 이상,62.2,13.1,18.2,6.5
"가정형편별",상위,64.0,13.2,15.8,7.1
"가정형편별",중위,66.6,14.4,14.7,4.3
"가정형편별",하위,60.9,10.9,19.4,8.8
"학업성적별",상위권,68.2,12.6,13.8,5.3
"학업성적별",중위권,66.0,14.6,15.1,4.2
"학업성적별",하위권,62.4,13.3,16.2,8.0
"사이버폭력 예방교육별",경험 있음,66.3,14.2,15.0,4.4
"사이버폭력 예방교육별",경험 없음,64.9,13.4,14.4,7.3
