"특성별(1)",특성별(2),2022,2022,2022,2022
"특성별(1)",특성별(2),전혀 문제가 되지 않는다,문제가 되지 않는다,문제가 된다,매우 문제가 된다
"전체",소계,0.0,0.0,24.6,75.4
"성별",남성,0.0,0.0,26.5,73.5
"성별",여성,0.0,0.0,22.6,77.4
"연령별",19~29세,0.0,0.0,24.3,75.7
"연령별",30~39세,0.0,0.0,26.5,73.5
"연령별",40~49세,0.0,0.0,23.6,76.4
"연령별",50~59세,0.0,0.0,23.5,76.5
"연령별",60~69세,0.0,0.0,25.3,74.7
"학력별",초졸이하,0.0,0.0,18.4,81.6
"학력별",중졸,0.0,0.0,18.8,81.2
"학력별",고졸,0.0,0.0,24.9,75.1
"학력별",대졸이상,0.0,0.0,24.9,75.1
"직업별",전문관리,0.0,0.0,24.9,75.1
"직업별",사무,0.0,0.0,27.8,72.2
"직업별",서비스판매,0.0,0.0,25.9,74.1
"직업별",농어업,0.0,0.0,16.6,83.4
"직업별",기능노무,0.0,0.0,22.6,77.4
"직업별",학생,0.0,0.0,19.8,80.2
"직업별",주부,0.0,0.0,22.9,77.1
"직업별",무직/기타,0.0,0.0,18.9,81.1
"혼인상태별",미혼,0.0,0.0,25.7,74.3
"혼인상태별",기혼,0.0,0.0,24.6,75.4
"혼인상태별",사별/이혼/기타,0.0,0.0,19.1,80.9
"가구주여부별",가구주,0.0,0.0,24.9,75.1
"가구주여부별",가구원,0.0,0.0,24.1,75.9
"월평균 가구소득별",100만원 미만,0.0,0.0,16.7,83.3
"월평균 가구소득별",100~200만원 미만,0.0,0.0,16.9,83.1
"월평균 가구소득별",200~300만원 미만,0.0,0.0,22.0,78.0
"월평균 가구소득별",300~400만원 미만,0.0,0.0,22.9,77.1
"월평균 가구소득별",400~500만원 미만,0.0,0.0,27.7,72.3
"월평균 가구소득별",500~600만원 미만,0.0,0.0,26.2,73.8
"월평균 가구소득별",600~700만원 미만,0.0,0.0,31.0,69.0
"월평균 가구소득별",700만원 이상,0.0,0.0,25.9,74.1
"동거 가구원수별",1인,0.0,0.0,21.6,78.4
"동거 가구원수별",2인,0.0,0.0,25.3,74.7
"동거 가구원수별",3인,0.0,0.0,27.5,72.5
"동거 가구원수별",4인 이상,0.0,0.0,23.1,76.9
"거주지역별",대도시,0.0,0.0,29.3,70.7
"거주지역별",중소도시,0.0,0.0,23.6,76.4
"거주지역별",읍면지역,0.0,0.0,14.9,85.1
"권역별",수도권,0.0,0.0,30.0,70.0
"권역별",충청권,0.0,0.0,19.0,81.0
"권역별",호남권,0.0,0.0,10.0,90.0
"권역별",동북권,0.0,0.0,19.8,80.2
"권역별",동남권,0.0,0.0,23.0,77.0
"인터넷 이용시간별",1시간 미만,0.0,0.0,23.9,76.1
"인터넷 이용시간별",1~2시간 미만,0.0,0.0,26.7,73.3
"인터넷 이용시간별",2~3시간 미만,0.0,0.0,24.7,75.3
"인터넷 이용시간별",3~5시간 미만,0.0,0.0,21.9,78.1
"인터넷 이용시간별",5시간 이상,0.0,0.0,23.8,76.2
"사이버폭력예방교육별",경험 있음,0.0,0.0,27.4,72.6
"사이버폭력예방교육별",경험 없음,0.0,0.0,24.2,75.8
