"특성별(1)",특성별(2),2022,2022,2022,2022
"특성별(1)",특성별(2),전혀 그렇지 않다,그렇지 않다,그렇다,매우 그렇다
"전체",소계,52.4,25.7,18.5,3.4
"성별",남성,57.7,27.0,13.7,1.7
"성별",여성,45.6,24.0,24.8,5.7
"연령별",19~29세,52.9,23.5,19.6,4.0
"연령별",30~39세,53.7,25.6,18.0,2.7
"연령별",40~49세,55.8,28.9,12.5,2.8
"연령별",50~59세,54.8,22.1,18.4,4.7
"연령별",60~69세,35.1,36.0,27.1,1.8
"학력별",초졸이하,63.7,0.0,36.3,0.0
"학력별",중졸,33.9,15.3,34.7,16.0
"학력별",고졸,52.1,26.9,17.4,3.6
"학력별",대졸이상,53.1,25.4,18.5,3.0
"직업별",전문관리,63.6,12.8,19.1,4.6
"직업별",사무,47.8,29.5,19.9,2.8
"직업별",서비스판매,55.0,26.2,14.5,4.2
"직업별",농어업,74.9,25.1,0.0,0.0
"직업별",기능노무,59.0,34.1,4.5,2.4
"직업별",학생,57.1,18.8,21.1,3.0
"직업별",주부,45.3,22.3,28.6,3.8
"직업별",무직/기타,41.1,26.9,29.3,2.8
"혼인상태별",미혼,55.8,24.1,17.2,3.0
"혼인상태별",기혼,48.4,28.8,18.6,4.2
"혼인상태별",사별/이혼/기타,51.9,12.6,35.6,0.0
"가구주여부별",가구주,56.5,26.1,14.1,3.3
"가구주여부별",가구원,48.0,25.2,23.2,3.5
"월평균 가구소득별",100만원 미만,42.9,14.2,42.9,0.0
"월평균 가구소득별",100~200만원 미만,66.9,9.4,19.3,4.4
"월평균 가구소득별",200~300만원 미만,56.3,30.0,12.2,1.6
"월평균 가구소득별",300~400만원 미만,46.0,26.1,23.5,4.4
"월평균 가구소득별",400~500만원 미만,46.6,31.6,17.6,4.2
"월평균 가구소득별",500~600만원 미만,58.2,25.5,14.6,1.7
"월평균 가구소득별",600~700만원 미만,65.6,20.8,11.3,2.3
"월평균 가구소득별",700만원 이상,48.8,15.7,26.1,9.4
"동거 가구원수별",1인,55.4,22.8,17.2,4.7
"동거 가구원수별",2인,43.0,31.8,20.5,4.7
"동거 가구원수별",3인,57.7,21.6,17.7,2.9
"동거 가구원수별",4인 이상,50.4,28.6,19.1,1.8
"거주지역별",대도시,41.9,31.3,21.8,4.9
"거주지역별",중소도시,64.5,17.9,16.4,1.3
"거주지역별",읍면지역,67.7,22.1,7.6,2.5
"권역별",수도권,45.8,29.8,21.0,3.4
"권역별",충청권,56.2,15.9,22.1,5.8
"권역별",호남권,74.6,17.9,7.6,0.0
"권역별",동북권,48.8,25.2,23.1,2.9
"권역별",동남권,71.8,15.8,7.6,4.8
"인터넷 이용시간별",1시간 미만,46.2,31.7,18.5,3.7
"인터넷 이용시간별",1~2시간 미만,40.6,36.7,18.8,3.9
"인터넷 이용시간별",2~3시간 미만,62.0,21.1,16.1,0.8
"인터넷 이용시간별",3~5시간 미만,48.6,21.9,27.2,2.4
"인터넷 이용시간별",5시간 이상,59.6,20.5,14.4,5.5
"사이버폭력예방교육별",경험 있음,48.2,27.4,22.2,2.3
"사이버폭력예방교육별",경험 없음,53.5,25.2,17.6,3.7
