"특성별(1)",특성별(2),2022,2022,2022,2022
"특성별(1)",특성별(2),전혀 문제가 되지 않는다,문제가 되지 않는다,문제가 된다,매우 문제가 된다
"전체",소계,0.1,0.9,37.0,62.0
"성별",남성,0.1,0.9,39.2,59.8
"성별",여성,0.0,0.9,34.7,64.4
"연령별",19~29세,0.0,0.8,36.4,62.8
"연령별",30~39세,0.1,1.3,37.2,61.5
"연령별",40~49세,0.1,1.0,35.6,63.3
"연령별",50~59세,0.1,0.8,36.8,62.4
"연령별",60~69세,0.2,0.6,39.1,60.1
"학력별",초졸이하,0.0,0.0,32.8,67.2
"학력별",중졸,0.5,0.3,33.4,65.8
"학력별",고졸,0.0,0.8,36.4,62.8
"학력별",대졸이상,0.1,1.0,37.9,60.9
"직업별",전문관리,0.3,1.0,34.1,64.6
"직업별",사무,0.0,1.7,41.0,57.3
"직업별",서비스판매,0.1,0.6,36.5,62.8
"직업별",농어업,0.7,0.0,35.0,64.3
"직업별",기능노무,0.1,0.6,36.5,62.8
"직업별",학생,0.0,0.9,33.8,65.3
"직업별",주부,0.1,1.0,33.8,65.1
"직업별",무직/기타,0.0,0.0,41.7,58.3
"혼인상태별",미혼,0.0,1.3,37.4,61.4
"혼인상태별",기혼,0.1,0.7,37.5,61.7
"혼인상태별",사별/이혼/기타,0.2,0.9,30.6,68.3
"가구주여부별",가구주,0.1,0.8,37.3,61.8
"가구주여부별",가구원,0.0,1.0,36.6,62.4
"월평균 가구소득별",100만원 미만,0.0,0.0,32.4,67.6
"월평균 가구소득별",100~200만원 미만,0.0,0.5,37.3,62.2
"월평균 가구소득별",200~300만원 미만,0.2,0.4,36.6,62.8
"월평균 가구소득별",300~400만원 미만,0.0,0.6,38.7,60.7
"월평균 가구소득별",400~500만원 미만,0.0,1.6,40.1,58.3
"월평균 가구소득별",500~600만원 미만,0.2,1.5,34.3,64.1
"월평균 가구소득별",600~700만원 미만,0.0,0.7,35.6,63.7
"월평균 가구소득별",700만원 이상,0.2,0.6,33.1,66.1
"동거 가구원수별",1인,0.1,0.9,33.4,65.5
"동거 가구원수별",2인,0.1,0.8,39.4,59.8
"동거 가구원수별",3인,0.0,0.9,39.9,59.2
"동거 가구원수별",4인 이상,0.1,1.0,34.1,64.8
"거주지역별",대도시,0.0,1.4,40.2,58.4
"거주지역별",중소도시,0.1,0.6,35.5,63.8
"거주지역별",읍면지역,0.1,0.2,32.3,67.5
"권역별",수도권,0.1,1.2,37.2,61.5
"권역별",충청권,0.0,0.1,60.9,39.0
"권역별",호남권,0.2,0.7,22.6,76.6
"권역별",동북권,0.0,0.1,31.2,68.7
"권역별",동남권,0.0,1.2,33.5,65.3
"인터넷 이용시간별",1시간 미만,0.2,0.7,36.1,63.1
"인터넷 이용시간별",1~2시간 미만,0.1,1.4,37.8,60.6
"인터넷 이용시간별",2~3시간 미만,0.0,0.8,36.6,62.6
"인터넷 이용시간별",3~5시간 미만,0.1,0.4,38.5,60.9
"인터넷 이용시간별",5시간 이상,0.0,0.7,35.8,63.5
"사이버폭력예방교육별",경험 있음,0.0,1.2,36.7,62.1
"사이버폭력예방교육별",경험 없음,0.1,0.9,37.0,62.0
