"특성별(1)",특성별(2),2022,2022,2022,2022
"특성별(1)",특성별(2),전혀 그렇지 않다,그렇지 않다,그렇다,매우 그렇다
"전체",소계,45.7,28.1,22.4,3.8
"성별",남성,47.2,28.7,19.7,4.3
"성별",여성,43.8,27.3,25.9,3.0
"연령별",19~29세,44.5,28.1,24.7,2.7
"연령별",30~39세,44.3,25.4,24.0,6.2
"연령별",40~49세,47.8,33.7,14.2,4.3
"연령별",50~59세,54.8,24.6,19.0,1.6
"연령별",60~69세,39.4,29.7,27.2,3.6
"학력별",초졸이하,0.0,63.7,36.3,0.0
"학력별",중졸,33.8,24.3,25.9,16.0
"학력별",고졸,47.0,30.5,18.6,3.9
"학력별",대졸이상,45.7,26.6,24.4,3.3
"직업별",전문관리,59.3,11.8,24.0,4.9
"직업별",사무,39.6,30.2,27.8,2.4
"직업별",서비스판매,50.9,27.6,16.8,4.6
"직업별",농어업,100.0,0.0,0.0,0.0
"직업별",기능노무,46.9,28.7,22.4,2.1
"직업별",학생,43.7,35.0,17.0,4.3
"직업별",주부,42.8,24.3,29.1,3.8
"직업별",무직/기타,34.1,35.1,24.5,6.3
"혼인상태별",미혼,47.0,26.7,22.8,3.5
"혼인상태별",기혼,43.8,30.1,22.1,4.1
"혼인상태별",사별/이혼/기타,49.1,26.9,20.5,3.5
"가구주여부별",가구주,48.8,27.3,18.9,5.0
"가구주여부별",가구원,42.4,29.0,26.2,2.4
"월평균 가구소득별",100만원 미만,22.5,46.5,26.7,4.2
"월평균 가구소득별",100~200만원 미만,48.8,25.0,21.6,4.5
"월평균 가구소득별",200~300만원 미만,47.5,27.2,20.7,4.6
"월평균 가구소득별",300~400만원 미만,34.9,28.5,32.5,4.1
"월평균 가구소득별",400~500만원 미만,43.7,30.1,21.9,4.4
"월평균 가구소득별",500~600만원 미만,51.4,28.9,18.1,1.5
"월평균 가구소득별",600~700만원 미만,62.8,20.2,12.8,4.2
"월평균 가구소득별",700만원 이상,57.7,21.3,16.3,4.7
"동거 가구원수별",1인,47.2,24.2,22.1,6.4
"동거 가구원수별",2인,34.5,32.0,26.6,6.9
"동거 가구원수별",3인,51.0,25.7,22.8,0.5
"동거 가구원수별",4인 이상,46.4,31.9,18.7,3.0
"거주지역별",대도시,34.7,33.0,27.2,5.1
"거주지역별",중소도시,58.9,22.7,16.4,2.0
"거주지역별",읍면지역,59.6,20.5,17.4,2.5
"권역별",수도권,40.6,33.2,22.3,3.8
"권역별",충청권,46.9,18.6,27.1,7.3
"권역별",호남권,66.2,12.0,20.4,1.4
"권역별",동북권,47.4,25.6,22.4,4.6
"권역별",동남권,55.9,20.5,21.4,2.2
"인터넷 이용시간별",1시간 미만,42.8,35.6,19.9,1.7
"인터넷 이용시간별",1~2시간 미만,35.2,34.2,25.9,4.8
"인터넷 이용시간별",2~3시간 미만,51.6,25.1,19.7,3.7
"인터넷 이용시간별",3~5시간 미만,46.6,28.7,21.1,3.7
"인터넷 이용시간별",5시간 이상,50.5,22.9,23.0,3.6
"사이버폭력예방교육별",경험 있음,45.5,32.9,20.0,1.5
"사이버폭력예방교육별",경험 없음,45.8,26.9,23.0,4.3
