"특성별(1)",특성별(2),2022,2022,2022,2022
"특성별(1)",특성별(2),전혀 그렇지 않다,그렇지 않다,그렇다,매우 그렇다
"전체",소계,48.0,35.9,14.9,1.2
"성별",남성,54.2,33.4,11.9,0.5
"성별",여성,39.9,39.1,18.9,2.2
"연령별",19~29세,47.4,35.0,15.9,1.7
"연령별",30~39세,51.2,32.7,13.9,2.1
"연령별",40~49세,49.7,41.5,8.8,0.0
"연령별",50~59세,49.3,32.1,18.6,0.0
"연령별",60~69세,35.3,43.8,20.9,0.0
"학력별",초졸이하,0.0,100.0,0.0,0.0
"학력별",중졸,40.5,33.5,26.1,0.0
"학력별",고졸,47.1,34.5,16.7,1.8
"학력별",대졸이상,49.1,36.3,13.7,0.9
"직업별",전문관리,56.7,25.8,15.4,2.2
"직업별",사무,43.1,43.8,12.4,0.6
"직업별",서비스판매,53.1,29.2,16.7,1.0
"직업별",농어업,74.9,25.1,0.0,0.0
"직업별",기능노무,51.8,40.6,7.6,0.0
"직업별",학생,48.3,35.0,13.7,3.0
"직업별",주부,42.8,34.5,20.3,2.4
"직업별",무직/기타,35.3,41.9,22.8,0.0
"혼인상태별",미혼,51.9,34.5,12.0,1.6
"혼인상태별",기혼,43.6,37.3,18.2,0.9
"혼인상태별",사별/이혼/기타,44.3,37.7,17.9,0.0
"가구주여부별",가구주,51.0,35.1,12.6,1.2
"가구주여부별",가구원,44.7,36.6,17.4,1.2
"월평균 가구소득별",100만원 미만,25.8,33.5,40.7,0.0
"월평균 가구소득별",100~200만원 미만,61.9,33.7,4.4,0.0
"월평균 가구소득별",200~300만원 미만,51.5,40.3,7.4,0.8
"월평균 가구소득별",300~400만원 미만,44.7,30.5,23.5,1.4
"월평균 가구소득별",400~500만원 미만,43.4,43.2,13.4,0.0
"월평균 가구소득별",500~600만원 미만,51.6,35.4,12.2,0.8
"월평균 가구소득별",600~700만원 미만,59.1,29.9,6.8,4.2
"월평균 가구소득별",700만원 이상,46.6,30.8,17.8,4.7
"동거 가구원수별",1인,50.9,32.2,14.7,2.2
"동거 가구원수별",2인,43.6,39.7,16.0,0.7
"동거 가구원수별",3인,52.2,30.3,16.3,1.3
"동거 가구원수별",4인 이상,43.4,43.3,12.6,0.7
"거주지역별",대도시,38.2,43.7,16.1,1.9
"거주지역별",중소도시,58.9,26.7,13.8,0.5
"거주지역별",읍면지역,63.2,24.6,12.2,0.0
"권역별",수도권,40.8,42.7,15.5,1.0
"권역별",충청권,52.8,32.4,11.0,3.9
"권역별",호남권,74.9,16.4,8.8,0.0
"권역별",동북권,46.0,32.4,20.4,1.2
"권역별",동남권,65.3,18.8,14.5,1.4
"인터넷 이용시간별",1시간 미만,31.8,45.3,22.9,0.0
"인터넷 이용시간별",1~2시간 미만,33.8,50.9,14.4,1.0
"인터넷 이용시간별",2~3시간 미만,59.8,29.9,10.3,0.0
"인터넷 이용시간별",3~5시간 미만,45.8,35.3,17.2,1.7
"인터넷 이용시간별",5시간 이상,57.2,25.4,15.1,2.4
"사이버폭력예방교육별",경험 있음,41.1,41.7,15.7,1.5
"사이버폭력예방교육별",경험 없음,49.8,34.3,14.7,1.1
