"특성별(1)",특성별(2),2022,2022,2022,2022
"특성별(1)",특성별(2),전혀 그렇지 않다,그렇지 않다,그렇다,매우 그렇다
"전체",소계,26.8,31.0,30.3,11.9
"성별",남성,30.0,27.8,31.2,11.0
"성별",여성,22.8,35.1,29.1,13.0
"연령별",19~29세,25.1,31.4,31.4,12.1
"연령별",30~39세,23.9,30.9,26.8,18.4
"연령별",40~49세,28.6,33.9,29.3,8.2
"연령별",50~59세,41.9,22.8,30.2,5.2
"연령별",60~69세,20.4,34.6,37.9,7.1
"학력별",초졸이하,0.0,100.0,0.0,0.0
"학력별",중졸,32.2,42.9,17.6,7.4
"학력별",고졸,28.0,26.6,33.9,11.5
"학력별",대졸이상,26.2,32.7,28.8,12.3
"직업별",전문관리,34.0,33.2,21.9,11.0
"직업별",사무,24.5,32.2,33.0,10.3
"직업별",서비스판매,31.3,26.9,28.8,13.0
"직업별",농어업,56.7,0.0,25.1,18.2
"직업별",기능노무,37.6,36.1,21.7,4.5
"직업별",학생,24.4,29.5,31.8,14.3
"직업별",주부,13.6,35.9,33.7,16.9
"직업별",무직/기타,17.5,37.0,36.4,9.1
"혼인상태별",미혼,25.7,27.1,32.3,14.9
"혼인상태별",기혼,28.5,36.2,27.9,7.4
"혼인상태별",사별/이혼/기타,23.6,25.8,30.6,19.9
"가구주여부별",가구주,30.5,30.6,25.6,13.2
"가구주여부별",가구원,22.9,31.4,35.3,10.4
"월평균 가구소득별",100만원 미만,13.0,37.0,41.1,8.8
"월평균 가구소득별",100~200만원 미만,32.1,29.5,13.5,24.9
"월평균 가구소득별",200~300만원 미만,23.0,34.7,22.6,19.7
"월평균 가구소득별",300~400만원 미만,24.5,31.6,33.8,10.1
"월평균 가구소득별",400~500만원 미만,23.0,31.8,34.9,10.3
"월평균 가구소득별",500~600만원 미만,35.3,28.3,27.7,8.6
"월평균 가구소득별",600~700만원 미만,30.3,24.2,31.1,14.4
"월평균 가구소득별",700만원 이상,29.6,31.2,31.5,7.7
"동거 가구원수별",1인,26.2,28.5,26.5,18.8
"동거 가구원수별",2인,24.7,33.0,32.5,9.8
"동거 가구원수별",3인,30.2,30.2,28.5,11.1
"동거 가구원수별",4인 이상,24.9,32.7,34.4,8.1
"거주지역별",대도시,19.2,34.2,36.6,9.9
"거주지역별",중소도시,36.2,29.6,20.8,13.4
"거주지역별",읍면지역,35.6,18.3,29.1,17.0
"권역별",수도권,27.5,32.8,33.9,5.9
"권역별",충청권,16.0,31.0,20.3,32.7
"권역별",호남권,31.3,17.4,28.8,22.4
"권역별",동북권,24.5,31.6,28.9,15.0
"권역별",동남권,28.8,30.3,20.2,20.7
"인터넷 이용시간별",1시간 미만,30.7,31.7,35.9,1.7
"인터넷 이용시간별",1~2시간 미만,26.3,31.8,37.9,4.0
"인터넷 이용시간별",2~3시간 미만,36.2,26.0,29.2,8.6
"인터넷 이용시간별",3~5시간 미만,20.3,35.2,30.3,14.2
"인터넷 이용시간별",5시간 이상,23.6,31.0,23.2,22.2
"사이버폭력예방교육별",경험 있음,29.1,37.2,21.8,11.9
"사이버폭력예방교육별",경험 없음,26.3,29.4,32.5,11.9
