"특성별(1)",특성별(2),2022,2022,2022,2022
"특성별(1)",특성별(2),없음,1~3명,4~6명,7명 이상
"전체",소계,98.3,1.6,0.1,0.1
"성별",남성,97.6,2.1,0.1,0.1
"성별",여성,99.0,1.0,0.1,0.0
"연령별",19~29세,96.7,2.9,0.2,0.2
"연령별",30~39세,97.8,2.0,0.1,0.1
"연령별",40~49세,98.2,1.7,0.1,0.0
"연령별",50~59세,99.2,0.8,0.0,0.1
"연령별",60~69세,99.3,0.6,0.1,0.0
"학력별",초졸이하,98.3,1.7,0.0,0.0
"학력별",중졸,99.4,0.3,0.0,0.3
"학력별",고졸,98.6,1.3,0.1,0.0
"학력별",대졸이상,97.9,1.9,0.1,0.1
"직업별",전문관리,96.8,2.6,0.6,0.0
"직업별",사무,97.7,2.1,0.0,0.1
"직업별",서비스판매,98.9,1.1,0.0,0.0
"직업별",농어업,100.0,0.0,0.0,0.0
"직업별",기능노무,97.8,2.0,0.1,0.1
"직업별",학생,96.5,3.0,0.2,0.2
"직업별",주부,99.0,1.0,0.0,0.0
"직업별",무직/기타,97.9,1.5,0.3,0.3
"혼인상태별",미혼,97.1,2.6,0.1,0.1
"혼인상태별",기혼,98.8,1.2,0.0,0.0
"혼인상태별",사별/이혼/기타,98.7,0.9,0.2,0.2
"가구주여부별",가구주,98.4,1.5,0.0,0.1
"가구주여부별",가구원,98.2,1.7,0.1,0.0
"월평균 가구소득별",100만원 미만,98.2,1.8,0.0,0.0
"월평균 가구소득별",100~200만원 미만,99.2,0.5,0.0,0.3
"월평균 가구소득별",200~300만원 미만,98.7,1.2,0.1,0.1
"월평균 가구소득별",300~400만원 미만,98.2,1.7,0.1,0.0
"월평균 가구소득별",400~500만원 미만,98.1,1.7,0.1,0.1
"월평균 가구소득별",500~600만원 미만,98.3,1.5,0.2,0.0
"월평균 가구소득별",600~700만원 미만,97.8,2.0,0.0,0.2
"월평균 가구소득별",700만원 이상,98.1,1.9,0.0,0.0
"동거 가구원수별",1인,98.5,1.2,0.1,0.1
"동거 가구원수별",2인,98.7,1.2,0.0,0.1
"동거 가구원수별",3인,97.8,2.1,0.1,0.1
"동거 가구원수별",4인 이상,98.1,1.8,0.1,0.0
"거주지역별",대도시,98.0,1.8,0.1,0.1
"거주지역별",중소도시,98.1,1.7,0.1,0.1
"거주지역별",읍면지역,99.4,0.5,0.1,0.0
"권역별",수도권,97.6,2.3,0.1,0.1
"권역별",충청권,99.7,0.2,0.0,0.1
"권역별",호남권,99.8,0.0,0.2,0.0
"권역별",동북권,98.6,1.4,0.0,0.0
"권역별",동남권,98.5,1.3,0.2,0.1
"인터넷 이용시간별",1시간 미만,99.0,0.8,0.2,0.0
"인터넷 이용시간별",1~2시간 미만,98.7,1.3,0.0,0.0
"인터넷 이용시간별",2~3시간 미만,97.7,2.0,0.1,0.1
"인터넷 이용시간별",3~5시간 미만,97.7,2.1,0.1,0.1
"인터넷 이용시간별",5시간 이상,97.9,1.8,0.1,0.2
"사이버폭력예방교육별",경험 있음,95.7,3.9,0.1,0.2
"사이버폭력예방교육별",경험 없음,98.6,1.3,0.1,0.0
