"특성별(1)",특성별(2),2022,2022,2022,2022
"특성별(1)",특성별(2),전혀 그렇지 않다,그렇지 않다,그렇다,매우 그렇다
"전체",소계,67.0,24.9,7.5,0.5
"성별",남성,68.1,26.8,4.9,0.3
"성별",여성,65.6,22.5,10.9,0.9
"연령별",19~29세,72.8,22.1,5.1,0.0
"연령별",30~39세,66.2,24.4,7.7,1.7
"연령별",40~49세,64.5,27.7,7.8,0.0
"연령별",50~59세,64.2,23.8,12.0,0.0
"연령별",60~69세,47.2,37.7,13.3,1.8
"학력별",초졸이하,63.7,36.3,0.0,0.0
"학력별",중졸,66.4,24.3,9.4,0.0
"학력별",고졸,67.5,24.4,7.3,0.8
"학력별",대졸이상,66.8,25.2,7.6,0.4
"직업별",전문관리,66.1,29.0,5.0,0.0
"직업별",사무,59.3,29.3,10.5,1.0
"직업별",서비스판매,68.7,23.4,7.9,0.0
"직업별",농어업,100.0,0.0,0.0,0.0
"직업별",기능노무,75.7,24.3,0.0,0.0
"직업별",학생,79.4,20.6,0.0,0.0
"직업별",주부,67.5,16.7,13.2,2.6
"직업별",무직/기타,59.8,33.0,7.2,0.0
"혼인상태별",미혼,72.8,21.2,5.8,0.3
"혼인상태별",기혼,60.3,29.2,9.5,0.9
"혼인상태별",사별/이혼/기타,63.1,28.0,8.9,0.0
"가구주여부별",가구주,68.3,25.5,5.6,0.6
"가구주여부별",가구원,65.7,24.3,9.5,0.5
"월평균 가구소득별",100만원 미만,62.0,32.5,5.5,0.0
"월평균 가구소득별",100~200만원 미만,81.0,19.0,0.0,0.0
"월평균 가구소득별",200~300만원 미만,74.9,20.2,3.9,1.0
"월평균 가구소득별",300~400만원 미만,62.8,27.5,8.6,1.1
"월평균 가구소득별",400~500만원 미만,53.6,33.4,13.0,0.0
"월평균 가구소득별",500~600만원 미만,70.2,19.9,9.2,0.7
"월평균 가구소득별",600~700만원 미만,82.5,17.5,0.0,0.0
"월평균 가구소득별",700만원 이상,74.1,23.7,2.3,0.0
"동거 가구원수별",1인,69.5,22.2,7.6,0.6
"동거 가구원수별",2인,51.8,38.0,8.8,1.4
"동거 가구원수별",3인,74.1,18.0,7.5,0.3
"동거 가구원수별",4인 이상,67.7,25.9,6.4,0.0
"거주지역별",대도시,54.4,32.6,12.0,1.0
"거주지역별",중소도시,81.9,15.8,2.3,0.0
"거주지역별",읍면지역,84.2,14.7,1.1,0.0
"권역별",수도권,54.7,33.7,11.0,0.7
"권역별",충청권,84.2,15.8,0.0,0.0
"권역별",호남권,95.7,4.3,0.0,0.0
"권역별",동북권,78.8,14.5,5.5,1.2
"권역별",동남권,91.6,7.5,0.9,0.0
"인터넷 이용시간별",1시간 미만,44.3,41.2,12.8,1.7
"인터넷 이용시간별",1~2시간 미만,45.0,38.5,14.8,1.7
"인터넷 이용시간별",2~3시간 미만,69.5,23.8,6.7,0.0
"인터넷 이용시간별",3~5시간 미만,77.2,21.4,1.5,0.0
"인터넷 이용시간별",5시간 이상,83.5,12.1,4.4,0.0
"사이버폭력예방교육별",경험 있음,60.9,36.5,2.6,0.0
"사이버폭력예방교육별",경험 없음,68.6,22.0,8.8,0.7
